ID_Local,País,UF,Cidade,Codigo
4224,Brasil,Ceará,Senador Sá,BrasilCearáSenador Sá
4225,Brasil,Bahia,Senhor do Bonfim,BrasilBahiaSenhor do Bonfim
4226,Brasil,Minas Gerais,Senhora dos Remédios,BrasilMinas GeraisSenhora dos Remédios
4227,Brasil,Bahia,Sento Sé,BrasilBahiaSento Sé
4228,Brasil,Rio Grande do Sul,Serafina Corrêa,BrasilRio Grande do SulSerafina Corrêa
4229,Brasil,Paraíba,Seridó,BrasilParaíbaSeridó
4230,Brasil,Rondônia,Seringueiras,BrasilRondôniaSeringueiras
4231,Brasil,Rio Grande do Sul,Sério,BrasilRio Grande do SulSério
4232,Brasil,Minas Gerais,Seritinga,BrasilMinas GeraisSeritinga
4233,Brasil,Rio de Janeiro,Seropédica,BrasilRio de JaneiroSeropédica
4234,Brasil,Espírito Santo,Serra,BrasilEspírito SantoSerra
4235,Brasil,Minas Gerais,Serra Azul de Minas,BrasilMinas GeraisSerra Azul de Minas
4236,Brasil,Paraíba,Serra Branca,BrasilParaíbaSerra Branca
4237,Brasil,Rio Grande do Norte,Serra Caiada,BrasilRio Grande do NorteSerra Caiada
4238,Brasil,Minas Gerais,Serra da Saudade,BrasilMinas GeraisSerra da Saudade
4239,Brasil,Rio Grande do Norte,Serra de São Bento,BrasilRio Grande do NorteSerra de São Bento
4240,Brasil,Rio Grande do Norte,Serra do Mel,BrasilRio Grande do NorteSerra do Mel
4241,Brasil,Amapá,Serra do Navio,BrasilAmapáSerra do Navio
4242,Brasil,Bahia,Serra do Ramalho,BrasilBahiaSerra do Ramalho
4243,Brasil,Minas Gerais,Serra do Salitre,BrasilMinas GeraisSerra do Salitre
4244,Brasil,Minas Gerais,Serra dos Aimorés,BrasilMinas GeraisSerra dos Aimorés
4245,Brasil,Bahia,Serra Dourada,BrasilBahiaSerra Dourada
4246,Brasil,São Paulo,Serra Negra,BrasilSão PauloSerra Negra
4247,Brasil,Rio Grande do Norte,Serra Negra do Norte,BrasilRio Grande do NorteSerra Negra do Norte
4248,Brasil,Mato Grosso,Serra Nova Dourada,BrasilMato GrossoSerra Nova Dourada
4249,Brasil,Bahia,Serra Preta,BrasilBahiaSerra Preta
4250,Brasil,Paraíba,Serra Redonda,BrasilParaíbaSerra Redonda
4251,Brasil,Pernambuco,Serra Talhada,BrasilPernambucoSerra Talhada
4252,Brasil,São Paulo,Serrana,BrasilSão PauloSerrana
4253,Brasil,Minas Gerais,Serrania,BrasilMinas GeraisSerrania
4254,Brasil,Maranhão,Serrano do Maranhão,BrasilMaranhãoSerrano do Maranhão
4255,Brasil,Goiás,Serranópolis,BrasilGoiásSerranópolis
4256,Brasil,Minas Gerais,Serranópolis de Minas,BrasilMinas GeraisSerranópolis de Minas
4257,Brasil,Paraná,Serranópolis do Iguaçu,BrasilParanáSerranópolis do Iguaçu
4258,Brasil,Paraíba,Serraria,BrasilParaíbaSerraria
4259,Brasil,Bahia,Serrinha,BrasilBahiaSerrinha
4260,Brasil,Rio Grande do Norte,Serrinha,BrasilRio Grande do NorteSerrinha
4261,Brasil,Rio Grande do Norte,Serrinha dos Pintos,BrasilRio Grande do NorteSerrinha dos Pintos
4262,Brasil,Pernambuco,Serrita,BrasilPernambucoSerrita
4263,Brasil,Minas Gerais,Serro,BrasilMinas GeraisSerro
4264,Brasil,Bahia,Serrolândia,BrasilBahiaSerrolândia
4265,Brasil,Paraná,Sertaneja,BrasilParanáSertaneja
4266,Brasil,Pernambuco,Sertânia,BrasilPernambucoSertânia
4267,Brasil,Rio Grande do Sul,Sertão,BrasilRio Grande do SulSertão
4268,Brasil,São Paulo,Sertãozinho,BrasilSão PauloSertãozinho
4269,Brasil,Paraíba,Sertãozinho,BrasilParaíbaSertãozinho
4270,Brasil,São Paulo,Sete Barras,BrasilSão PauloSete Barras
4271,Brasil,Rio Grande do Sul,Sete de Setembro,BrasilRio Grande do SulSete de Setembro
4272,Brasil,Minas Gerais,Sete Lagoas,BrasilMinas GeraisSete Lagoas
4273,Brasil,Mato Grosso do Sul,Sete Quedas,BrasilMato Grosso do SulSete Quedas
4274,Brasil,Rio Grande do Norte,Severiano Melo,BrasilRio Grande do NorteSeveriano Melo
4275,Brasil,São Paulo,Severínia,BrasilSão PauloSeverínia
4276,Brasil,Santa Catarina,Siderópolis,BrasilSanta CatarinaSiderópolis
4277,Brasil,Mato Grosso do Sul,Sidrolândia,BrasilMato Grosso do SulSidrolândia
4278,Brasil,Piauí,Sigefredo Pacheco,BrasilPiauíSigefredo Pacheco
4279,Brasil,Rio de Janeiro,Silva Jardim,BrasilRio de JaneiroSilva Jardim
4280,Brasil,Goiás,Silvânia,BrasilGoiásSilvânia
4281,Brasil,Tocantins,Silvanópolis,BrasilTocantinsSilvanópolis
4282,Brasil,Rio Grande do Sul,Silveira Martins,BrasilRio Grande do SulSilveira Martins
4283,Brasil,São Paulo,Silveiras,BrasilSão PauloSilveiras
4284,Brasil,Amazonas,Silves,BrasilAmazonasSilves
4285,Brasil,Minas Gerais,Silvianópolis,BrasilMinas GeraisSilvianópolis
4286,Brasil,Sergipe,Simão Dias,BrasilSergipeSimão Dias
4287,Brasil,Piauí,Simões,BrasilPiauíSimões
4288,Brasil,Bahia,Simões Filho,BrasilBahiaSimões Filho
4289,Brasil,Minas Gerais,Simonésia,BrasilMinas GeraisSimonésia
4290,Brasil,Piauí,Simplício Mendes,BrasilPiauíSimplício Mendes
4291,Brasil,Rio Grande do Sul,Sinimbu,BrasilRio Grande do SulSinimbu
4292,Brasil,Mato Grosso,Sinop,BrasilMato GrossoSinop
4293,Brasil,Paraná,Siqueira Campos,BrasilParanáSiqueira Campos
4294,Brasil,Pernambuco,Sirinhaém,BrasilPernambucoSirinhaém
4295,Brasil,Sergipe,Siriri,BrasilSergipeSiriri
4296,Brasil,Bahia,Sítio do Mato,BrasilBahiaSítio do Mato
4297,Brasil,Bahia,Sítio do Quinto,BrasilBahiaSítio do Quinto
4298,Brasil,Maranhão,Sítio Novo,BrasilMaranhãoSítio Novo
4299,Brasil,Rio Grande do Norte,Sítio Novo,BrasilRio Grande do NorteSítio Novo
4300,Brasil,Tocantins,Sítio Novo do Tocantins,BrasilTocantinsSítio Novo do Tocantins
4301,Brasil,Bahia,Sobradinho,BrasilBahiaSobradinho
4302,Brasil,Rio Grande do Sul,Sobradinho,BrasilRio Grande do SulSobradinho
4303,Brasil,Paraíba,Sobrado,BrasilParaíbaSobrado
4304,Brasil,Ceará,Sobral,BrasilCearáSobral
4305,Brasil,São Paulo,Socorro,BrasilSão PauloSocorro
4306,Brasil,Piauí,Socorro do Piauí,BrasilPiauíSocorro do Piauí
4307,Brasil,Paraíba,Solânea,BrasilParaíbaSolânea
4308,Brasil,Paraíba,Soledade,BrasilParaíbaSoledade
4309,Brasil,Rio Grande do Sul,Soledade,BrasilRio Grande do SulSoledade
4310,Brasil,Minas Gerais,Soledade de Minas,BrasilMinas GeraisSoledade de Minas
4311,Brasil,Pernambuco,Solidão,BrasilPernambucoSolidão
4312,Brasil,Ceará,Solonópole,BrasilCearáSolonópole
4313,Brasil,Santa Catarina,Sombrio,BrasilSanta CatarinaSombrio
4314,Brasil,Mato Grosso do Sul,Sonora,BrasilMato Grosso do SulSonora
4315,Brasil,Espírito Santo,Sooretama,BrasilEspírito SantoSooretama
4316,Brasil,São Paulo,Sorocaba,BrasilSão PauloSorocaba
4317,Brasil,Mato Grosso,Sorriso,BrasilMato GrossoSorriso
4318,Brasil,Paraíba,Sossêgo,BrasilParaíbaSossêgo
4319,Brasil,Pará,Soure,BrasilParáSoure
4320,Brasil,Paraíba,Sousa,BrasilParaíbaSousa
4321,Brasil,Bahia,Souto Soares,BrasilBahiaSouto Soares
4322,Brasil,Tocantins,Sucupira,BrasilTocantinsSucupira
4323,Brasil,Maranhão,Sucupira do Norte,BrasilMaranhãoSucupira do Norte
4324,Brasil,Santa Catarina,Sul Brasil,BrasilSanta CatarinaSul Brasil
4325,Brasil,Paraná,Sulina,BrasilParanáSulina
4326,Brasil,São Paulo,Sumaré,BrasilSão PauloSumaré
4327,Brasil,Paraíba,Sumé,BrasilParaíbaSumé
4328,Brasil,Rio de Janeiro,Sumidouro,BrasilRio de JaneiroSumidouro
4329,Brasil,Pernambuco,Surubim,BrasilPernambucoSurubim
4330,Brasil,Piauí,Sussuapara,BrasilPiauíSussuapara
4331,Brasil,São Paulo,Suzano,BrasilSão PauloSuzano
4332,Brasil,Rio Grande do Sul,Tabaí,BrasilRio Grande do SulTabaí
4333,Brasil,Mato Grosso,Tabaporã,BrasilMato GrossoTabaporã
4334,Brasil,Amazonas,Tabatinga,BrasilAmazonasTabatinga
4335,Brasil,São Paulo,Tabatinga,BrasilSão PauloTabatinga
4336,Brasil,Pernambuco,Tabira,BrasilPernambucoTabira
4337,Brasil,São Paulo,Taboão da Serra,BrasilSão PauloTaboão da Serra
4338,Brasil,Bahia,Tabocas do Brejo Velho,BrasilBahiaTabocas do Brejo Velho
4339,Brasil,Rio Grande do Norte,Taboleiro Grande,BrasilRio Grande do NorteTaboleiro Grande
4340,Brasil,Minas Gerais,Tabuleiro,BrasilMinas GeraisTabuleiro
4341,Brasil,Ceará,Tabuleiro do Norte,BrasilCearáTabuleiro do Norte
4342,Brasil,Pernambuco,Tacaimbó,BrasilPernambucoTacaimbó
4343,Brasil,Pernambuco,Tacaratu,BrasilPernambucoTacaratu
4344,Brasil,Paraíba,Tacima,BrasilParaíbaTacima
4345,Brasil,Mato Grosso do Sul,Tacuru,BrasilMato Grosso do SulTacuru
4346,Brasil,São Paulo,Taguaí,BrasilSão PauloTaguaí
4347,Brasil,Tocantins,Taguatinga,BrasilTocantinsTaguatinga
4348,Brasil,Pará,Tailândia,BrasilParáTailândia
4349,Brasil,Santa Catarina,Taió,BrasilSanta CatarinaTaió
4350,Brasil,Minas Gerais,Taiobeiras,BrasilMinas GeraisTaiobeiras
4351,Brasil,Rio Grande do Norte,Taipu,BrasilRio Grande do NorteTaipu
4352,Brasil,Tocantins,Talismã,BrasilTocantinsTalismã
4353,Brasil,Pernambuco,Tamandaré,BrasilPernambucoTamandaré
4354,Brasil,Paraná,Tamarana,BrasilParanáTamarana
4355,Brasil,São Paulo,Tambaú,BrasilSão PauloTambaú
4356,Brasil,Paraná,Tamboara,BrasilParanáTamboara
4357,Brasil,Ceará,Tamboril,BrasilCearáTamboril
4358,Brasil,Piauí,Tamboril do Piauí,BrasilPiauíTamboril do Piauí
4359,Brasil,São Paulo,Tanabi,BrasilSão PauloTanabi
4360,Brasil,Rio Grande do Norte,Tangará,BrasilRio Grande do NorteTangará
4361,Brasil,Santa Catarina,Tangará,BrasilSanta CatarinaTangará
4362,Brasil,Mato Grosso,Tangará da Serra,BrasilMato GrossoTangará da Serra
4363,Brasil,Rio de Janeiro,Tanguá,BrasilRio de JaneiroTanguá
4364,Brasil,Bahia,Tanhaçu,BrasilBahiaTanhaçu
4365,Brasil,Alagoas,"Tanque D,Arca","BrasilAlagoasTanque D,Arca"
4366,Brasil,Piauí,Tanque do Piauí,BrasilPiauíTanque do Piauí
4367,Brasil,Bahia,Tanque Novo,BrasilBahiaTanque Novo
4368,Brasil,Amazonas,Tapauá,BrasilAmazonasTapauá
4369,Brasil,Rio Grande do Sul,Tapejara,BrasilRio Grande do SulTapejara
4370,Brasil,Paraná,Tapejara,BrasilParanáTapejara
4371,Brasil,Rio Grande do Sul,Tapera,BrasilRio Grande do SulTapera
4372,Brasil,Paraíba,Taperoá,BrasilParaíbaTaperoá
4373,Brasil,Rio Grande do Sul,Tapes,BrasilRio Grande do SulTapes
4374,Brasil,Minas Gerais,Tapira,BrasilMinas GeraisTapira
4375,Brasil,Paraná,Tapira,BrasilParanáTapira
4376,Brasil,Minas Gerais,Tapiraí,BrasilMinas GeraisTapiraí
4377,Brasil,São Paulo,Tapiraí,BrasilSão PauloTapiraí
4378,Brasil,Bahia,Tapiramutá,BrasilBahiaTapiramutá
4379,Brasil,São Paulo,Tapiratiba,BrasilSão PauloTapiratiba
4380,Brasil,Mato Grosso,Tapurah,BrasilMato GrossoTapurah
4381,Brasil,Rio Grande do Sul,Taquara,BrasilRio Grande do SulTaquara
4382,Brasil,Rio Grande do Sul,Taquari,BrasilRio Grande do SulTaquari
4383,Brasil,São Paulo,Taquaritinga,BrasilSão PauloTaquaritinga
4384,Brasil,Pernambuco,Taquaritinga do Norte,BrasilPernambucoTaquaritinga do Norte
4385,Brasil,São Paulo,Taquarituba,BrasilSão PauloTaquarituba
4386,Brasil,Rio Grande do Sul,Taquaruçu do Sul,BrasilRio Grande do SulTaquaruçu do Sul
4387,Brasil,Mato Grosso do Sul,Taquarussu,BrasilMato Grosso do SulTaquarussu
4388,Brasil,São Paulo,Tarabai,BrasilSão PauloTarabai
4389,Brasil,Acre,Tarauacá,BrasilAcreTarauacá
4390,Brasil,Ceará,Tarrafas,BrasilCearáTarrafas
4391,Brasil,Amapá,Tartarugalzinho,BrasilAmapáTartarugalzinho
4392,Brasil,São Paulo,Tarumã,BrasilSão PauloTarumã
4393,Brasil,Minas Gerais,Tarumirim,BrasilMinas GeraisTarumirim
4394,Brasil,Maranhão,Tasso Fragoso,BrasilMaranhãoTasso Fragoso
4395,Brasil,São Paulo,Tatuí,BrasilSão PauloTatuí
4396,Brasil,Ceará,Tauá,BrasilCearáTauá
4397,Brasil,São Paulo,Taubaté,BrasilSão PauloTaubaté
4398,Brasil,Rio Grande do Sul,Tavares,BrasilRio Grande do SulTavares
4399,Brasil,Paraíba,Tavares,BrasilParaíbaTavares
4400,Brasil,Amazonas,Tefé,BrasilAmazonasTefé
4401,Brasil,Paraíba,Teixeira,BrasilParaíbaTeixeira
4402,Brasil,Bahia,Teixeira de Freitas,BrasilBahiaTeixeira de Freitas
4403,Brasil,Paraná,Teixeira Soares,BrasilParanáTeixeira Soares
4404,Brasil,Minas Gerais,Teixeiras,BrasilMinas GeraisTeixeiras
4405,Brasil,Ceará,Tejuçuoca,BrasilCearáTejuçuoca
4406,Brasil,Paraná,Telêmaco Borba,BrasilParanáTelêmaco Borba
4407,Brasil,Rio Grande do Norte,Tenente Ananias,BrasilRio Grande do NorteTenente Ananias
4408,Brasil,Rio Grande do Norte,Tenente Laurentino Cruz,BrasilRio Grande do NorteTenente Laurentino Cruz
4409,Brasil,Rio Grande do Sul,Tenente Portela,BrasilRio Grande do SulTenente Portela
4410,Brasil,Paraíba,Tenório,BrasilParaíbaTenório
4411,Brasil,São Paulo,Teodoro Sampaio,BrasilSão PauloTeodoro Sampaio
4412,Brasil,Bahia,Teofilândia,BrasilBahiaTeofilândia
4413,Brasil,Minas Gerais,Teófilo Otoni,BrasilMinas GeraisTeófilo Otoni
4414,Brasil,Bahia,Teolândia,BrasilBahiaTeolândia
4415,Brasil,Alagoas,Teotônio Vilela,BrasilAlagoasTeotônio Vilela
4416,Brasil,Mato Grosso do Sul,Terenos,BrasilMato Grosso do SulTerenos
4417,Brasil,Piauí,Teresina,BrasilPiauíTeresina
4418,Brasil,Goiás,Teresina de Goiás,BrasilGoiásTeresina de Goiás
4419,Brasil,Rio de Janeiro,Teresópolis,BrasilRio de JaneiroTeresópolis
4420,Brasil,Pernambuco,Terezinha,BrasilPernambucoTerezinha
4421,Brasil,Pará,Terra Alta,BrasilParáTerra Alta
4422,Brasil,Rio Grande do Sul,Terra de Areia,BrasilRio Grande do SulTerra de Areia
4423,Brasil,Bahia,Terra Nova,BrasilBahiaTerra Nova
4424,Brasil,Pernambuco,Terra Nova,BrasilPernambucoTerra Nova
4425,Brasil,Mato Grosso,Terra Nova do Norte,BrasilMato GrossoTerra Nova do Norte
4426,Brasil,Paraná,Terra Rica,BrasilParanáTerra Rica
4427,Brasil,Paraná,Terra Roxa,BrasilParanáTerra Roxa
4428,Brasil,São Paulo,Terra Roxa,BrasilSão PauloTerra Roxa
4429,Brasil,Pará,Terra Santa,BrasilParáTerra Santa
4430,Brasil,Rio Grande do Sul,Teutônia,BrasilRio Grande do SulTeutônia
4431,Brasil,Rondônia,Theobroma,BrasilRondôniaTheobroma
4432,Brasil,Ceará,Tianguá,BrasilCearáTianguá
4433,Brasil,Paraná,Tibagi,BrasilParanáTibagi
4434,Brasil,Rio Grande do Norte,Tibau,BrasilRio Grande do NorteTibau
4435,Brasil,Rio Grande do Norte,Tibau do Sul,BrasilRio Grande do NorteTibau do Sul
4436,Brasil,São Paulo,Tietê,BrasilSão PauloTietê
4437,Brasil,Santa Catarina,Tigrinhos,BrasilSanta CatarinaTigrinhos
4438,Brasil,Santa Catarina,Tijucas,BrasilSanta CatarinaTijucas
4439,Brasil,Paraná,Tijucas do Sul,BrasilParanáTijucas do Sul
4440,Brasil,Pernambuco,Timbaúba,BrasilPernambucoTimbaúba
4441,Brasil,Santa Catarina,Timbé do Sul,BrasilSanta CatarinaTimbé do Sul
4442,Brasil,Maranhão,Timbiras,BrasilMaranhãoTimbiras
4443,Brasil,Santa Catarina,Timbó,BrasilSanta CatarinaTimbó
4444,Brasil,Santa Catarina,Timbó Grande,BrasilSanta CatarinaTimbó Grande
4445,Brasil,Maranhão,Timon,BrasilMaranhãoTimon
4446,Brasil,Minas Gerais,Timóteo,BrasilMinas GeraisTimóteo
4447,Brasil,Rio Grande do Sul,Tio Hugo,BrasilRio Grande do SulTio Hugo
4448,Brasil,Minas Gerais,Tiradentes,BrasilMinas GeraisTiradentes
4449,Brasil,Rio Grande do Sul,Tiradentes do Sul,BrasilRio Grande do SulTiradentes do Sul
4450,Brasil,Minas Gerais,Tiros,BrasilMinas GeraisTiros
4451,Brasil,Sergipe,Tobias Barreto,BrasilSergipeTobias Barreto
4452,Brasil,Tocantins,Tocantínia,BrasilTocantinsTocantínia
4453,Brasil,Tocantins,Tocantinópolis,BrasilTocantinsTocantinópolis
4454,Brasil,Minas Gerais,Tocantins,BrasilMinas GeraisTocantins
4455,Brasil,Paraná,Toledo,BrasilParanáToledo
4456,Brasil,Minas Gerais,Toledo,BrasilMinas GeraisToledo
4457,Brasil,Sergipe,Tomar do Geru,BrasilSergipeTomar do Geru
4458,Brasil,Paraná,Tomazina,BrasilParanáTomazina
4459,Brasil,Minas Gerais,Tombos,BrasilMinas GeraisTombos
4460,Brasil,Pará,Tomé-Açu,BrasilParáTomé-Açu
4461,Brasil,Amazonas,Tonantins,BrasilAmazonasTonantins
4462,Brasil,Pernambuco,Toritama,BrasilPernambucoToritama
4463,Brasil,Mato Grosso,Torixoréu,BrasilMato GrossoTorixoréu
4464,Brasil,Rio Grande do Sul,Torres,BrasilRio Grande do SulTorres
4465,Brasil,São Paulo,Torrinha,BrasilSão PauloTorrinha
4466,Brasil,Rio Grande do Norte,Touros,BrasilRio Grande do NorteTouros
4467,Brasil,Pará,Tracuateua,BrasilParáTracuateua
4468,Brasil,Pernambuco,Tracunhaém,BrasilPernambucoTracunhaém
4469,Brasil,Alagoas,Traipu,BrasilAlagoasTraipu
4470,Brasil,Pará,Trairão,BrasilParáTrairão
4471,Brasil,Ceará,Trairi,BrasilCearáTrairi
4472,Brasil,Rio de Janeiro,Trajano de Morais,BrasilRio de JaneiroTrajano de Morais
4473,Brasil,Rio Grande do Sul,Tramandaí,BrasilRio Grande do SulTramandaí
4474,Brasil,Rio Grande do Sul,Travesseiro,BrasilRio Grande do SulTravesseiro
4475,Brasil,Bahia,Tremedal,BrasilBahiaTremedal
4476,Brasil,São Paulo,Tremembé,BrasilSão PauloTremembé
4477,Brasil,Santa Catarina,Três Barras,BrasilSanta CatarinaTrês Barras
4478,Brasil,Paraná,Três Barras do Paraná,BrasilParanáTrês Barras do Paraná
4479,Brasil,Rio Grande do Sul,Três Cachoeiras,BrasilRio Grande do SulTrês Cachoeiras
4480,Brasil,Minas Gerais,Três Corações,BrasilMinas GeraisTrês Corações
4481,Brasil,Rio Grande do Sul,Três Coroas,BrasilRio Grande do SulTrês Coroas
4482,Brasil,Rio Grande do Sul,Três de Maio,BrasilRio Grande do SulTrês de Maio
4483,Brasil,Mato Grosso do Sul,Três Lagoas,BrasilMato Grosso do SulTrês Lagoas
4484,Brasil,Minas Gerais,Três Marias,BrasilMinas GeraisTrês Marias
4485,Brasil,Rio Grande do Sul,Três Palmeiras,BrasilRio Grande do SulTrês Palmeiras
4486,Brasil,Rio Grande do Sul,Três Passos,BrasilRio Grande do SulTrês Passos
4487,Brasil,Minas Gerais,Três Pontas,BrasilMinas GeraisTrês Pontas
4488,Brasil,Rio de Janeiro,Três Rios,BrasilRio de JaneiroTrês Rios
4489,Brasil,Santa Catarina,Treviso,BrasilSanta CatarinaTreviso
4490,Brasil,Santa Catarina,Treze de Maio,BrasilSanta CatarinaTreze de Maio
4491,Brasil,Santa Catarina,Treze Tílias,BrasilSanta CatarinaTreze Tílias
4492,Brasil,Pernambuco,Trindade,BrasilPernambucoTrindade
4493,Brasil,Goiás,Trindade,BrasilGoiásTrindade
4494,Brasil,Rio Grande do Sul,Trindade do Sul,BrasilRio Grande do SulTrindade do Sul
4495,Brasil,Pernambuco,Triunfo,BrasilPernambucoTriunfo
4496,Brasil,Rio Grande do Sul,Triunfo,BrasilRio Grande do SulTriunfo
4497,Brasil,Rio Grande do Norte,Triunfo Potiguar,BrasilRio Grande do NorteTriunfo Potiguar
4498,Brasil,Maranhão,Trizidela do Vale,BrasilMaranhãoTrizidela do Vale
4499,Brasil,Goiás,Trombas,BrasilGoiásTrombas
4500,Brasil,Santa Catarina,Trombudo Central,BrasilSanta CatarinaTrombudo Central
4501,Brasil,Santa Catarina,Tubarão,BrasilSanta CatarinaTubarão
4502,Brasil,Bahia,Tucano,BrasilBahiaTucano
4503,Brasil,Pará,Tucumã,BrasilParáTucumã
4504,Brasil,Pará,Tucuruí,BrasilParáTucuruí
4505,Brasil,Maranhão,Tufilândia,BrasilMaranhãoTufilândia
4506,Brasil,Minas Gerais,Tumiritinga,BrasilMinas GeraisTumiritinga
4507,Brasil,Santa Catarina,Tunápolis,BrasilSanta CatarinaTunápolis
4508,Brasil,Paraná,Tunas do Paraná,BrasilParanáTunas do Paraná
4509,Brasil,Paraná,Tuneiras do Oeste,BrasilParanáTuneiras do Oeste
4510,Brasil,Maranhão,Tuntum,BrasilMaranhãoTuntum
4511,Brasil,São Paulo,Tupã,BrasilSão PauloTupã
4512,Brasil,Minas Gerais,Tupaciguara,BrasilMinas GeraisTupaciguara
4513,Brasil,Pernambuco,Tupanatinga,BrasilPernambucoTupanatinga
4514,Brasil,Rio Grande do Sul,Tupanciretã,BrasilRio Grande do SulTupanciretã
4515,Brasil,Rio Grande do Sul,Tupandi,BrasilRio Grande do SulTupandi
4516,Brasil,Pernambuco,Tuparetama,BrasilPernambucoTuparetama
4517,Brasil,São Paulo,Tupi Paulista,BrasilSão PauloTupi Paulista
4518,Brasil,Tocantins,Tupiratins,BrasilTocantinsTupiratins
4519,Brasil,Maranhão,Turiaçu,BrasilMaranhãoTuriaçu
4520,Brasil,Maranhão,Turilândia,BrasilMaranhãoTurilândia
4521,Brasil,Minas Gerais,Turmalina,BrasilMinas GeraisTurmalina
4522,Brasil,São Paulo,Turmalina,BrasilSão PauloTurmalina
4523,Brasil,Ceará,Tururu,BrasilCearáTururu
4524,Brasil,Paraná,Turvo,BrasilParanáTurvo
4525,Brasil,Santa Catarina,Turvo,BrasilSanta CatarinaTurvo
